date,positive_total,recovered_total,deceased_total,tested_total,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,positive_daily,recovered_daily,deceased_daily,tested_daily,active,positive_increase,positive_increase_5d,growth_factor,ones
2021-01-09,831663,710514,13505,4066697,1081369,8451,16182,165,21084,14363,8451.0,16182.0,165.0,21084.0,107644,0.01026588533694844,0.018188856715964524,0.6447699702449073,1
2021-01-10,835978,719244,13689,4079016,1093923,4315,8730,184,12319,12554,4315.0,8730.0,184.0,12319.0,103045,0.005188399628214793,0.014645646752169342,0.51059046266714,1
2021-01-11,845370,721323,13852,4113026,1144123,9392,2079,163,34010,50200,9392.0,2079.0,163.0,34010.0,110195,0.011234745411960602,0.012319094512907563,2.176593279258401,1
2021-01-12,856186,728250,14029,4149388,1174461,10816,6927,177,36362,30338,10816.0,6927.0,177.0,36362.0,113907,0.012794397719341826,0.011132562450074327,1.151618398637138,1
2021-01-13,867120,734565,14193,4181763,1202653,10934,6315,164,32375,28192,10934.0,6315.0,164.0,32375.0,118362,0.012770589568154583,0.01045080353292405,1.0109097633136095,1
2021-01-14,875229,752595,14374,4212070,1228860,8109,18030,181,30307,26207,8109.0,18030.0,181.0,30307.0,108260,0.009351646830888459,0.010267955831712052,0.7416316078287909,1
2021-01-15,884559,770005,14539,4243268,1257851,9330,17410,165,31198,28991,9330.0,17410.0,165.0,31198.0,100015,0.010660067250970889,0.011362289356263272,1.1505734369219387,1
2021-01-16,889804,784923,14695,4260659,1267813,5245,14918,156,17391,9962,5245.0,14918.0,156.0,17391.0,90186,0.005929508376490432,0.010301241949169239,0.5621650589496249,1
2021-01-17,892448,798194,14853,4269497,1276611,2644,13271,158,8838,8798,2644.0,13271.0,158.0,8838.0,79401,0.0029714409015918113,0.008336650585619235,0.5040991420400381,1
2021-01-18,900128,810909,15013,4299312,1318453,7680,12715,160,29815,41842,7680.0,12715.0,160.0,29815.0,74206,0.008605543404209545,0.007503641352830227,2.9046898638426626,1
2021-01-19,909747,816317,15170,4331112,1342162,9619,5408,157,31800,23709,9619.0,5408.0,157.0,31800.0,78260,0.01068625795442426,0.007770563577537387,1.2524739583333333,1
2021-01-20,917976,820673,15318,4359860,1364756,8229,4356,148,28748,22594,8229.0,4356.0,148.0,28748.0,81985,0.009045371955060033,0.007447624518355215,0.855494334130367,1
2021-01-21,925515,832945,15470,4385005,1388047,7539,12272,152,25145,23291,7539.0,12272.0,152.0,25145.0,77100,0.008212633010013334,0.007904249445059798,0.9161502005103901,1
2021-01-22,933988,843494,15606,4415405,1416447,8473,10549,136,30400,28400,8473.0,10549.0,136.0,30400.0,74888,0.009154902945927402,0.009140941853926915,1.1238891099615334,1
2021-01-23,938229,853105,15749,4429543,1428903,4241,9611,143,14138,12456,4241.0,9611.0,143.0,14138.0,69375,0.004540743564157141,0.008327981885916434,0.5005310987843739,1
2021-01-24,940629,861121,15894,4437436,1438965,2400,8016,145,7893,10062,2400.0,8016.0,145.0,7893.0,63614,0.0025580108907313675,0.006702332473177855,0.5659042678613535,1
2021-01-25,947610,869831,16034,4464707,1486354,6981,8710,140,27271,47389,6981.0,8710.0,140.0,27271.0,61745,0.007421629569150005,0.00637758399599585,2.90875,1
2021-01-26,956809,873565,16177,4494158,1514564,9199,3734,143,29451,28210,9199.0,3734.0,143.0,29451.0,67067,0.009707580122624286,0.0066765734185180396,1.317719524423435,1
2021-01-27,965318,876349,16337,4524647,1543348,8509,2784,160,30489,28784,8509.0,2784.0,160.0,30489.0,72632,0.008893101967059256,0.00662421322274441,0.9249918469398848,1
2021-01-28,973332,886029,16472,4550467,1571629,8014,9680,135,25820,28281,8014.0,9680.0,135.0,25820.0,70831,0.00830192744774261,0.007376449999461505,0.9418263015630509,1
2021-01-29,981390,894975,16624,4581805,1603041,8058,8946,152,31338,31412,8058.0,8946.0,152.0,31338.0,69791,0.008278778464080087,0.008520603514131248,1.005490391814325,1
2021-01-30,985448,902862,16750,4596236,1619591,4058,7887,126,14431,16550,4058.0,7887.0,126.0,14431.0,65836,0.004134951446417836,0.007863267889584816,0.5035989079175974,1
2021-01-31,988024,909825,16870,4603875,1634434,2576,6963,120,7639,14843,2576.0,6963.0,120.0,7639.0,61329,0.0026140395028454062,0.006444559765629039,0.6347954657466732,1
2021-02-01,995261,917477,17003,4631383,1689573,7237,7652,133,27508,55139,7237.0,7652.0,133.0,27508.0,60781,0.007324720856983231,0.006130883543613834,2.8093944099378882,1
2021-02-02,1004420,920678,17138,4661381,1723375,9159,3201,135,29998,33802,9159.0,3201.0,135.0,29998.0,66604,0.00920261117435527,0.006311020288936366,1.2655796600801437,1
2021-02-03,1014090,923369,17275,4693179,1756478,9670,2691,137,31798,33103,9670.0,2691.0,137.0,31798.0,73446,0.00962744668564943,0.006580753933250234,1.0557921170433453,1
2021-02-04,1022203,933181,17404,4720928,1790279,8113,9812,129,27749,33801,8113.0,9812.0,129.0,27749.0,71618,0.008000276109615517,0.007353818865889769,0.838986556359876,1
2021-02-05,1030835,942152,17531,4752128,1826759,8632,8971,127,31200,36480,8632.0,8971.0,127.0,31200.0,71152,0.00844450661952665,0.00851991228922602,1.063971403919635,1
2021-02-06,1035658,949846,17659,4767029,1843951,4823,7694,128,14901,17192,4823.0,7694.0,128.0,14901.0,68153,0.004678731319755344,0.007990714381780442,0.5587349397590361,1
2021-02-07,1038111,956749,17790,4774849,1860692,2453,6903,131,7820,16741,2453.0,6903.0,131.0,7820.0,63572,0.002368542511137847,0.006623900649136957,0.5086046029442256,1
2021-02-08,1045896,964498,17929,4800456,1916230,7785,7749,139,25607,55538,7785.0,7749.0,139.0,25607.0,63469,0.00749919806263492,0.006198250924534056,3.1736649001222994,1
2021-02-09,1056185,967437,18062,4831834,1953160,10289,2939,133,31378,36930,10289.0,2939.0,133.0,31378.0,70686,0.009837498183375785,0.0065656953392861095,1.3216441875401412,1
2021-02-10,1065740,970087,18195,4861765,1988347,9555,2650,133,29931,35187,9555.0,2650.0,133.0,29931.0,77458,0.009046710566804112,0.006686136128741601,0.9286616775196812,1
2021-02-11,1074769,979889,18325,4890010,2023784,9029,9802,130,28245,35437,9029.0,9802.0,130.0,28245.0,76555,0.008472047591344982,0.007444799383059529,0.9449502878074306,1
2021-02-12,1083604,988920,18469,4921076,2064480,8835,9031,144,31066,40696,8835.0,9031.0,144.0,31066.0,76215,0.008220371075086833,0.008615165095849326,0.9785136781481891,1
2021-02-13,1088748,997307,18586,4937536,2083969,5144,8387,117,16460,19489,5144.0,8387.0,117.0,16460.0,72855,0.0047471216422235426,0.00806474981176705,0.5822297679683078,1
2021-02-14,1091630,1004933,18736,4945927,2104506,2882,7626,150,8391,20537,2882.0,7626.0,150.0,8391.0,67961,0.0026470771932531677,0.006626665613742528,0.5602643856920684,1
2021-02-15,1100539,1013388,18866,4975061,2168198,8909,8455,130,29134,63692,8909.0,8455.0,130.0,29134.0,68285,0.008161190146844627,0.00644956152975063,3.0912560721721025,1
2021-02-16,1113155,1016529,19016,5009605,2212745,12616,3141,150,34544,44547,12616.0,3141.0,150.0,34544.0,77610,0.011463473806925516,0.007047846772866737,1.416096082613088,1
2021-02-17,1124104,1019221,19148,5042392,2256304,10949,2692,132,32787,43559,10949.0,2692.0,132.0,32787.0,85735,0.009836006665738374,0.0073709738909970455,0.8678662016487001,1
2021-02-18,1135815,1029639,19321,5076471,2301476,11711,10418,173,34079,45172,11711.0,10418.0,173.0,34079.0,86855,0.010418075195889349,0.008505164601730206,1.0695953968398941,1
2021-02-19,1147108,1039182,19502,5113983,2350474,11293,9543,181,37512,48998,11293.0,9543.0,181.0,37512.0,88424,0.009942640306740094,0.009964277224427592,0.9643070617368287,1
2021-02-20,1153885,1048315,19679,5132794,2371704,6777,9133,177,18811,21230,6777.0,9133.0,177.0,18811.0,85891,0.00590790056385275,0.009513619307829216,0.6001062605153635,1
2021-02-21,1157956,1056533,19827,5142371,2397195,4071,8218,148,9577,25491,4071.0,8218.0,148.0,9577.0,81596,0.0035280812212655508,0.007926540790697222,0.6007082779991146,1
2021-02-22,1169383,1065597,19992,5176276,2472444,11427,9064,165,33905,75249,11427.0,9064.0,165.0,33905.0,83794,0.009868250607104242,0.007932989578970397,2.8069270449521,1
2021-02-23,1185239,1069076,20140,5217192,2528587,15856,3479,148,40916,56143,15856.0,3479.0,148.0,40916.0,96023,0.013559287248061585,0.008561231989404844,1.3875907937341385,1
2021-02-24,1199050,1072191,20283,5257372,2585579,13811,3115,143,40180,56992,13811.0,3115.0,143.0,40180.0,106576,0.01165250215357409,0.008903204358771644,0.871026740665994,1
2021-02-25,1213649,1084326,20465,5297142,2643549,14599,12135,182,39770,57970,14599.0,12135.0,182.0,39770.0,108858,0.012175472248863685,0.01015671869577383,1.0570559698790818,1
2021-02-26,1228450,1095384,20657,5339031,2704447,14801,11058,192,41889,60898,14801.0,11058.0,192.0,41889.0,112409,0.012195453545464958,0.011890193160613712,1.0138365641482294,1
2021-02-27,1236314,1106387,20850,5362097,2731688,7864,11003,193,23066,27241,7864.0,11003.0,193.0,23066.0,109077,0.006401562945174814,0.011196855628227828,0.5313154516586717,1
2021-02-28,1240908,1117020,21033,5373804,2760126,4594,10633,183,11707,28438,4594.0,10633.0,183.0,11707.0,102855,0.0037158844759502844,0.009228175073805567,0.5841810783316378,1
2021-03-01,1253253,1128494,21238,5408926,2852668,12345,11474,205,35122,92542,12345.0,11474.0,205.0,35122.0,103521,0.009948360394162983,0.008887346721923345,2.6872006965607316,1
2021-03-02,1270061,1133196,21430,5453509,2924258,16808,4702,192,44583,71590,16808.0,4702.0,192.0,44583.0,115435,0.013411497917818668,0.009134551855714343,1.3615228837586066,1
2021-03-03,1285315,1137206,21631,5494674,3000293,15254,4010,201,41165,76035,15254.0,4010.0,201.0,41165.0,126478,0.012010446742321825,0.009097550495085715,0.9075440266539743,1
2021-03-04,1299971,1152638,21849,5534535,3091623,14656,15432,218,39861,91330,14656.0,15432.0,218.0,39861.0,125484,0.011402652268121044,0.01009776835967496,0.9607971679559459,1
2021-03-05,1313145,1167464,22035,5577333,3188258,13174,14826,186,42798,96635,13174.0,14826.0,186.0,42798.0,123646,0.010134072221611097,0.011381405908807124,0.8988810043668122,1
2021-03-06,1322277,1181408,22244,5599342,3224577,9132,13944,209,22009,36319,9132.0,13944.0,209.0,22009.0,118625,0.006954296745599306,0.010782593179094389,0.6931835433429482,1
2021-03-07,1326263,1194370,22448,5610441,3260450,3986,12962,204,11099,35873,3986.0,12962.0,204.0,11099.0,109445,0.0030144969624367663,0.008703192988018008,0.43648707840560663,1
2021-03-08,1336930,1207463,22684,5643250,3432985,10667,13093,236,32809,172535,10667.0,13093.0,236.0,32809.0,106783,0.008042899485245385,0.00790968353660272,2.676116407425991,1
2021-03-09,1352298,1212862,22915,5683341,3603799,15368,5399,231,40091,170814,15368.0,5399.0,231.0,40091.0,116521,0.011494992258383012,0.007928151534655113,1.4407049779694385,1
2021-03-10,1366850,1217657,23144,5724328,3779006,14552,4795,229,40987,175207,14552.0,4795.0,229.0,40987.0,126049,0.01076094174508873,0.00805352543935064,0.9469026548672567,1
2021-03-11,1378101,1218374,23373,5759613,3968620,11251,717,229,35285,189614,11251.0,717.0,229.0,35285.0,136354,0.008231334820938654,0.008308933054418509,0.7731583287520616,1
2021-03-12,1393081,1219159,23586,5799374,4129269,14980,785,213,39761,160649,14980.0,785.0,213.0,39761.0,150336,0.010870030571053936,0.009880039776141943,1.331437205581726,1
2021-03-13,1400118,1219489,23764,5817215,4180225,7037,330,178,17841,50956,7037.0,330.0,178.0,17841.0,156865,0.005051393278639218,0.00928173853482071,0.4697596795727637,1
2021-03-14,1403454,1219772,23993,5825502,4232514,3336,283,229,8287,52289,3336.0,283.0,229.0,8287.0,159689,0.0023826563189674015,0.007459271346937588,0.47406565297712094,1
2021-03-15,1414092,1236835,24231,5858979,4466128,10638,17063,238,33477,233614,10638.0,17063.0,238.0,33477.0,153026,0.007579870804458144,0.006823057158811471,3.1888489208633093,1
2021-03-16,1428130,1252334,24450,5896343,4666836,14038,15499,219,37364,200708,14038.0,15499.0,219.0,37364.0,151346,0.009927218313942799,0.0071622338574123,1.3196089490505734,1
2021-03-17,1440167,1267009,24649,5930685,4860284,12037,14675,199,34342,193448,12037.0,14675.0,199.0,34342.0,148509,0.008428504407862029,0.006673928624773918,0.8574583273970651,1
2021-03-18,1450843,1280781,24863,5961536,5054664,10676,13772,214,30851,194380,10676.0,13772.0,214.0,30851.0,145199,0.00741302918342109,0.007146255805730292,0.8869319597906455,1
2021-03-19,1460566,1294278,25036,5993631,5211326,9723,13497,173,32095,156662,9723.0,13497.0,173.0,32095.0,141252,0.006701621057550679,0.008010048753446948,0.9107343574372424,1
2021-03-20,1466057,1299208,25221,6010738,5259523,5491,4930,185,17107,48197,5491.0,4930.0,185.0,17107.0,141628,0.003759501453546091,0.0072459748832645375,0.5647433919572149,1
2021-03-21,1468449,1303198,25414,6018691,5311582,2392,3990,193,7953,52059,2392.0,3990.0,193.0,7953.0,139837,0.0016315873120895026,0.005586848682893878,0.43562192678929157,1
2021-03-22,1476698,1319082,25624,6048290,5563016,8249,15884,210,29599,251434,8249.0,15884.0,210.0,29599.0,131992,0.005617491652757433,0.005024646131872959,3.4485785953177257,1
2021-03-23,1487677,1333831,25817,6081833,5784383,10979,14749,193,33543,221367,10979.0,14749.0,193.0,33543.0,128029,0.0074348309539255825,0.005029006485973857,1.3309492059643593,1
2021-03-24,1496534,1347087,26002,6110051,5993686,8857,13256,185,28218,209303,8857.0,13256.0,185.0,28218.0,123445,0.00595357728861843,0.0048793977321874085,0.8067219236724656,1
2021-03-25,1504470,1359546,26163,6137781,6197749,7936,12459,161,27730,204063,7936.0,12459.0,161.0,27730.0,118761,0.005302919947024257,0.005188081430883042,0.8960144518459975,1
2021-03-26,1512193,1371820,26318,6164885,6356040,7723,12274,155,27104,158291,7723.0,12274.0,155.0,27104.0,114055,0.005133369226372078,0.0058884378137395565,0.9731602822580645,1
2021-03-27,1516168,1376065,26499,6177511,6395969,3975,4245,181,12626,39929,3975.0,4245.0,181.0,12626.0,113604,0.002628632720823334,0.005290666027352736,0.5146963615175449,1
2021-03-28,1517912,1379406,26616,6183820,6440514,1744,3341,117,6309,44545,1744.0,3341.0,117.0,6309.0,111890,0.0011502683079975306,0.004033753498167126,0.4387421383647799,1
2021-03-29,1524855,1393932,26797,6210823,6704610,6943,14526,181,27003,264096,6943.0,14526.0,181.0,27003.0,104126,0.00457404645328583,0.0037578473311006056,3.981077981651376,1
2021-03-30,1533495,1406608,26968,6239796,6928327,8640,12676,171,28973,223717,8640.0,12676.0,171.0,28973.0,99919,0.005666112515616239,0.0038304858448190023,1.2444188391185367,1
2021-03-31,1540767,1417626,27121,6265802,7141229,7272,11018,153,26006,212902,7272.0,11018.0,153.0,26006.0,96020,0.00474210871245097,0.0037522337420347806,0.8416666666666667,1
2021-04-01,1547019,1427382,27273,6290637,7388485,6252,9756,152,24835,247256,6252.0,9756.0,152.0,24835.0,92364,0.004057719304735888,0.004038051058817291,0.8597359735973598,1
2021-04-02,1550857,1436752,27377,6305265,7438833,3838,9370,104,14628,50348,3838.0,9370.0,104.0,14628.0,86728,0.0024809003638610774,0.004304177469990001,0.6138835572616763,1
2021-04-03,1553017,1439740,27503,6313640,7475829,2160,2988,126,8375,36996,2160.0,2988.0,126.0,8375.0,85774,0.0013927783154733158,0.003667923842427498,0.5627931214174049,1
2021-04-04,1554946,1442282,27649,6320735,7511745,1929,2542,146,7095,35916,1929.0,2542.0,146.0,7095.0,85015,0.001242098444511554,0.002783121028206561,0.8930555555555556,1
2021-04-05,1556367,1453386,27773,6328332,7566687,1421,11104,124,7597,54942,1421.0,11104.0,124.0,7597.0,75208,0.0009138581018247579,0.002017470906081319,0.7366511145671333,1
2021-04-06,1561959,1463144,27887,6354014,7957338,5592,9758,114,25682,390651,5592.0,9758.0,114.0,25682.0,70928,0.003592982888997261,0.0019245236229335932,3.935256861365236,1
2021-04-07,1569016,1471808,28008,6381814,8214281,7057,8664,121,27800,256943,7057.0,8664.0,121.0,27800.0,69200,0.004518044327668011,0.0023319524156949793,1.2619814020028612,1
2021-04-08,1574306,1478952,28130,6404154,8441999,5290,7144,122,22340,227718,5290.0,7144.0,122.0,22340.0,67224,0.0033715398695743064,0.002727704726515178,0.7496103159982995,1
2021-04-09,1579135,1486489,28237,6426881,8599520,4829,7537,107,22727,157521,4829.0,7537.0,107.0,22727.0,64409,0.003067383342247314,0.0030927617060623304,0.9128544423440453,1
2021-04-10,1581352,1488826,28347,6438003,8641514,2217,2337,110,11122,41994,2217.0,2337.0,110.0,11122.0,64179,0.0014039331659421138,0.003190776718885802,0.45910126320149097,1
2021-04-11,1582338,1490808,28440,6443869,8695239,986,1982,93,5866,53725,986.0,1982.0,93.0,5866.0,63090,0.0006235170917038079,0.002596883559427111,0.444745151105097,1
2021-04-12,1586206,1500356,28524,6465384,8978313,3868,9548,84,21515,283074,3868.0,9548.0,84.0,21515.0,57326,0.0024444840482880396,0.0021821715035511163,3.922920892494929,1
2021-04-13,1591278,1508034,28615,6489657,9231821,5072,7678,91,24273,253508,5072.0,7678.0,91.0,24273.0,54629,0.0031975670247117965,0.0021473769345786145,1.311271975180972,1
2021-04-14,1594997,1514709,28705,6510702,9457368,3719,6675,90,21045,225547,3719.0,6675.0,90.0,21045.0,51583,0.0023371151992298013,0.0020013233059751117,0.7332413249211357,1
2021-04-15,1598267,1520830,28791,6528185,9678439,3270,6121,86,17483,221071,3270.0,6121.0,86.0,17483.0,48646,0.0020501605959133465,0.0021305687919693584,0.8792686205969347,1
2021-04-16,1601486,1523314,28857,6547373,9821751,3219,2484,66,19188,143312,3219.0,2484.0,66.0,19188.0,49315,0.002014056474919397,0.0024086766686124764,0.9844036697247707,1
2021-04-17,1603028,1525379,28931,6557131,9862645,1542,2065,74,9758,40894,1542.0,2065.0,74.0,9758.0,48718,0.0009628557477243011,0.0021123510084997284,0.4790307548928239,1
2021-04-18,1603865,1527123,29009,6563320,9921876,837,1744,78,6189,59231,837.0,1744.0,78.0,6189.0,47733,0.00052213685600002,0.0015772649747573732,0.5428015564202334,1
2021-04-19,1607208,1528655,29081,6584925,10211251,3343,1532,72,21605,289375,3343.0,1532.0,72.0,21605.0,49472,0.0020843400161484915,0.0015267099381411115,3.994026284348865,1
2021-04-20,1611025,1536441,29145,6607231,10461134,3817,7786,64,22306,249883,3817.0,7786.0,64.0,22306.0,45439,0.002374925958556702,0.0015916630106697824,1.1417888124439126,1
2021-04-21,1613978,1542728,29209,6626453,10684941,2953,6287,64,19222,223807,2953.0,6287.0,64.0,19222.0,42041,0.00183299452212101,0.0015554506201101049,0.7736442232119466,1
2021-04-22,1616608,1547348,29265,6644611,10908676,2630,4620,56,18158,223735,2630.0,4620.0,56.0,18158.0,39995,0.0016295141569463772,0.0016887823019545202,0.8906197087707416,1
2021-04-23,1619214,1551549,29319,6662836,11060230,2606,4201,54,18225,151554,2606.0,4201.0,54.0,18225.0,38346,0.0016120172608325581,0.0019067583829210275,0.990874524714829,1
2021-04-24,1620525,1552981,29376,6672058,11106040,1311,1432,57,9222,45810,1311.0,1432.0,57.0,9222.0,38168,0.000809652090458704,0.00165182079778307,0.5030698388334612,1
2021-04-25,1621352,1554148,29429,6677461,11160644,827,1167,53,5403,54604,827.0,1167.0,53.0,5403.0,37775,0.0005103284429428735,0.0012789012946603044,0.6308161708619374,1
2021-04-26,1623942,1559731,29487,6698496,11452470,2590,5583,58,21035,291826,2590.0,5583.0,58.0,21035.0,34724,0.0015974322664048276,0.0012317888435170682,3.13180169286578,1
2021-04-27,1627186,1563876,29538,6718590,11702308,3244,4145,51,20094,249838,3244.0,4145.0,51.0,20094.0,33772,0.0019976082889659854,0.0013054076699209897,1.2525096525096524,1
2021-04-28,1629675,1567451,29605,6738337,11930069,2489,3575,67,19747,227761,2489.0,3575.0,67.0,19747.0,32619,0.0015296345961678629,0.0012889311369880508,0.7672626387176326,1
2021-04-29,1631905,1570487,29647,6757241,12161664,2230,3036,42,18904,231595,2230.0,3036.0,42.0,18904.0,31771,0.0013683709942166383,0.0014006749177396375,0.8959421454399357,1
2021-04-30,1634075,1573516,29696,6776611,12314876,2170,3029,49,19370,153212,2170.0,3029.0,49.0,19370.0,30863,0.0013297342676197451,0.001564556082675012,0.9730941704035875,1
2021-05-01,1635247,1574531,29729,6786938,12349522,1172,1015,33,10327,34646,1172.0,1015.0,33.0,10327.0,30987,0.0007172253415540903,0.0013885146977048644,0.5400921658986175,1
2021-05-02,1635757,1575326,29763,6792719,12418486,510,795,34,5781,68964,510.0,795.0,34.0,5781.0,30668,0.00031187948976515474,0.0010513689378646982,0.4351535836177474,1
2021-05-03,1637978,1579832,29802,6812410,12748326,2221,4506,39,19691,329840,2221.0,4506.0,39.0,19691.0,28344,0.001357781137418333,0.0010169982461147923,4.354901960784313,1
2021-05-04,1640396,1583087,29846,6832171,13019775,2418,3255,44,19761,271449,2418.0,3255.0,44.0,19761.0,27463,0.0014762103031908853,0.0010385661079096418,1.0886987843313822,1
2021-05-05,1642270,1585842,29883,6848855,13259080,1874,2755,37,16684,239305,1874.0,2755.0,37.0,16684.0,26545,0.0011424070773154774,0.0010011006698487882,0.7750206782464847,1
2021-05-06,1643847,1588438,29926,6864774,13494355,1577,2596,43,15919,235275,1577.0,2596.0,43.0,15919.0,25483,0.0009602562307050607,0.0010497068476789822,0.8415154749199573,1
2021-05-07,1645485,1591172,29954,6882757,13651351,1638,2734,28,17983,156996,1638.0,2734.0,28.0,17983.0,24359,0.000996443099631535,0.0011866195696522582,1.0386810399492707,1
2021-05-08,1646214,1592017,29985,6894894,13688939,729,845,31,12137,37588,729.0,845.0,31.0,12137.0,24212,0.0004430304742978514,0.001003669437028162,0.44505494505494503,1
2021-05-09,1646599,1592655,30019,6900776,13756628,385,638,34,5882,67689,385.0,638.0,34.0,5882.0,23925,0.00023386995858375642,0.0007552013681067362,0.5281207133058985,1
2021-05-10,1648144,1596463,30052,6923001,14092139,1545,3808,33,22225,335511,1545.0,3808.0,33.0,22225.0,21629,0.0009382976668879308,0.0007143794860212267,4.012987012987013,1
2021-05-11,1649835,1599129,30085,6940461,14355819,1691,2666,33,17460,263680,1691.0,2666.0,33.0,17460.0,20621,0.001026002582298634,0.0007275287563399416,1.0944983818770226,1
2021-05-12,1651100,1601511,30118,6955732,14590688,1265,2382,33,15271,234869,1265.0,2382.0,33.0,15271.0,19471,0.0007667433410007668,0.0006815888046137879,0.7480780603193377,1
2021-05-13,1652324,1603612,30139,6970048,14831921,1224,2101,21,14316,241233,1224.0,2101.0,21.0,14316.0,18573,0.0007413239658409545,0.0007412475029224086,0.9675889328063241,1
2021-05-14,1653377,1605759,30157,6987437,14992136,1053,2147,18,17389,160215,1053.0,2147.0,18.0,17389.0,17461,0.0006372842130235958,0.0008219303538103764,0.8602941176470589,1
2021-05-15,1653974,1606416,30173,7002504,15030903,597,657,16,15067,38767,597.0,657.0,16.0,15067.0,17385,0.0003610791731105489,0.0007064866550549001,0.5669515669515669,1
2021-05-16,1654231,1606986,30186,7009624,15096036,257,570,13,7120,65133,257.0,570.0,13.0,7120.0,17059,0.00015538333734387602,0.0005323628060639483,0.4304857621440536,1
2021-05-17,1655366,1609817,30209,7046114,15459022,1135,2831,23,36490,362986,1135.0,2831.0,23.0,36490.0,15340,0.0006861194113760412,0.0005162380201390033,4.416342412451362,1
2021-05-18,1656567,1611820,30223,7070801,15737852,1201,2003,14,24687,278830,1201.0,2003.0,14.0,24687.0,14524,0.0007255193111372349,0.0005130770891982594,1.058149779735683,1
2021-05-19,1657347,1613646,30239,7096090,15985875,780,1826,16,25289,248023,780.0,1826.0,16.0,25289.0,13462,0.0004708532766860622,0.00047979090193075264,0.649458784346378,1
2021-05-20,1658025,1615153,30256,7115429,16243288,678,1507,17,19339,257413,678.0,1507.0,17.0,19339.0,12616,0.00040908753568202677,0.0004893925744450482,0.8692307692307693,1
2021-05-21,1658698,1616703,30269,7143110,16434028,673,1550,13,27681,190740,673.0,1550.0,13.0,27681.0,11726,0.00040590461543100977,0.000539496830062475,0.9926253687315634,1
2021-05-22,1659034,1617099,30280,7153013,16480819,336,396,11,9903,46791,336.0,396.0,11.0,9903.0,11655,0.00020256852061074408,0.0004427866519094156,0.49925705794947994,1
2021-05-23,1659232,1617478,30292,7157477,16547670,198,379,12,4464,66851,198.0,379.0,12.0,4464.0,11462,0.00011934655950390408,0.0003215521015827494,0.5892857142857143,1
2021-05-24,1659929,1619565,30299,7187768,16883658,697,2087,7,30291,335988,697.0,2087.0,7.0,30291.0,10065,0.0004200738654992189,0.00031139621934538075,3.5202020202020203,1
2021-05-25,1660590,1621044,30307,7209145,17125886,661,1479,8,21377,242228,661.0,1479.0,8.0,21377.0,9239,0.00039820980294940326,0.00030922067279885604,0.9483500717360115,1
2021-05-26,1661130,1622334,30317,7230959,17334755,540,1290,10,21814,208869,540.0,1290.0,10.0,21814.0,8479,0.00032518562679529565,0.00029307687507171325,0.8169440242057489,1
2021-05-27,1661637,1623404,30332,7248275,17552801,507,1070,15,17316,218046,507.0,1070.0,15.0,17316.0,7901,0.00030521392064438064,0.0003136059550784405,0.9388888888888889,1
2021-05-28,1662093,1624479,30339,7270252,17725929,456,1075,7,21977,173128,456.0,1075.0,7.0,21977.0,7275,0.0002744281693294023,0.0003446222770435402,0.8994082840236687,1
2021-05-29,1662315,1624840,30345,7279220,17772110,222,361,6,8968,46181,222.0,361.0,6.0,8968.0,7130,0.0001335665332806287,0.0002873208105998221,0.4868421052631579,1
2021-05-30,1662428,1625148,30349,7283723,17831774,113,308,4,4503,59664,113.0,308.0,4.0,4503.0,6931,6.797748922436481e-05,0.00022127434785481443,0.509009009009009,1
2021-05-31,1662943,1626572,30359,7312098,18140049,515,1424,10,28375,308275,515.0,1424.0,10.0,28375.0,6012,0.0003097878524663925,0.00021819479298903376,4.557522123893805,1
2021-06-01,1663423,1627579,30365,7337845,18349599,480,1007,6,25747,209550,480.0,1007.0,6.0,25747.0,5479,0.0002886448904141633,0.00021488098694299028,0.9320388349514563,1
2021-06-02,1663776,1628306,30370,7364116,18533579,353,727,5,26271,183980,353.0,727.0,5.0,26271.0,5100,0.00021221300895803413,0.00020243795486871668,0.7354166666666667,1
2021-06-03,1664204,1628950,30373,7390304,18731620,428,644,3,26188,198041,428.0,644.0,3.0,26188.0,4881,0.0002572461677533514,0.00022717388176326123,1.2124645892351276,1
2021-06-04,1664527,1629632,30380,7416938,18888979,323,682,7,26634,157359,323.0,682.0,7.0,26634.0,4515,0.0001940867826300141,0.0002523957404443911,0.7546728971962616,1
2021-06-05,1664680,1629859,30382,7428999,18926712,153,227,2,12061,37733,153.0,227.0,2.0,12061.0,4439,9.191800433396394e-05,0.00020882177081790534,0.47368421052631576,1
2021-06-06,1664778,1630032,30386,7434931,18975329,98,173,4,5932,48617,98.0,173.0,4.0,5932.0,4360,5.887017324650984e-05,0.00016286682738437467,0.6405228758169934,1
2021-06-07,1665075,1630906,30390,7466783,19214748,297,874,4,31852,239419,297.0,874.0,4.0,31852.0,3779,0.0001784021653337562,0.0001561046586595191,3.0306122448979593,1
2021-06-08,1665460,1631521,30396,7490345,19388069,385,615,6,23562,173321,385.0,615.0,6.0,23562.0,3543,0.0002312208158791646,0.00015089958828468173,1.2962962962962963,1
2021-06-09,1665711,1632054,30398,7520825,19541987,251,533,2,30480,153918,251.0,533.0,2.0,30480.0,3259,0.00015070911339810022,0.00014222405443829896,0.6519480519480519,1
